timestamp,value,label,bdm0,bdm1,median,linapprox,FAR,,,,,,,,,,,,,
1397292300,49592,0,0,0,0,0,0,,,,,,,,,,,,,
1397293200,50386,0,0,0,0,0,0,,,,,,,,,,,,,
1397294100,50138,0,0,0,0,0,0,,,,,,,,,,,,,
1397295000,51318,0,0,0,0,0,0,,,,,,,,,,,,,
1397295900,51936,0,0,0,0,0,0,,,,,,,,,,,,,
1397296800,51747,0,0,0,0,0,0,,,,,,,,,,,,,
1397297700,51719,0,0,0,0,0,0,,,,,,,,,,,,,
1397298600,52159,0,0,0,0,0,0,,,,,,,,,,,,,
1397299500,52163,0,0,0,0,0,0,,,,,,,,,,,,,
1397300400,50927,0,0,0,0,0,0,,,,,,,,,,,,,
1397301300,51798,0,0,0,0,0,0,,,,,,,,,,,,,
1397302200,50934,0,0,0,0,0,0,,,,,,,,,,,,,
1397303100,50484,0,0,0,0,0,0,,,,,,,,,,,,,
1397304000,50299,0,0,0,0,0,0,,,,,,,,,,,,,
1397304900,49599,0,0,0,0,0,0,,,,,,,,,,,,,
1397305800,48793,0,0,0,0,0,0,,,,,,,,,,,,,
1397306700,47220,0,0,0,0,0,0,,,,,,,,,,,,,
1397307600,46939,0,0,0,0,0,0,,,,,,,,,,,,,
1397308500,45865,0,0,0,0,0,0,,,,,,,,,,,,,
1397309400,44209,0,0,0,0,0,0,,,,,,,,,,,,,
1397310300,43855,0,0,0,0,0,0,,,,,,,,,,,,,
1397311200,42585,0,0,0,0,0,0,,,,,,,,,,,,,
1397312100,42149,0,0,0,0,0,0,,,,,,,,,,,,,
1397313000,41476,0,0,0,0,0,0,,,,,,,,,,,,,
1397313900,40553,0,0,0,0,0,0,,,,,,,,,,,,,
1397314800,40092,0,0,0,0,0,0,,,,,,,,,,,,,
1397315700,38906,0,0,0,0,0,0,,,,,,,,,,,,,
1397316600,39085,0,0,0,0,0,0,,,,,,,,,,,,,
1397317500,38419,0,0,0,0,0,0,,,,,,,,,,,,,
1397318400,38144,0,0,0,0,0,0,,,,,,,,,,,,,
1397319300,38027,0,0,0,0,0,0,,,,,,,,,,,,,
1397320200,37859,0,0,0,0,0,0,,,,,,,,,,,,,
1397321100,37712,0,0,0,0,0,0,,,,,,,,,,,,,
1397322000,37402,0,0,0,0,0,0,,,,,,,,,,,,,
1397322900,37308,0,0,0,0,0,0,,,,,,,,,,,,,
1397323800,36530,0,0,0,0,0,0,,,,,,,,,,,,,
1397324700,36827,0,0,0,0,0,0,,,,,,,,,,,,,
1397325600,36782,0,0,0,0,0,0,,,,,,,,,,,,,
1397326500,36828,0,0,0,0,0,0,,,,,,,,,,,,,
1397327400,36947,0,0,0,0,0,0,,,,,,,,,,,,,
1397328300,37269,0,0,0,0,0,0,,,,,,,,,,,,,
1397329200,37536,0,0,0,0,0,0,,,,,,,,,,,,,
1397330100,38052,0,0,0,0,0,0,,,,,,,,,,,,,
1397331000,38745,0,0,0,0,0,0,,,,,,,,,,,,,
1397331900,39354,0,0,0,0,0,0,,,,,,,,,,,,,
1397332800,40719,0,0,0,0,0,0,,,,,,,,,,,,,
1397333700,41987,0,0,0,0,0,0,,,,,,,,,,,,,
1397334600,43783,0,0,0,0,0,0,,,,,,,,,,,,,
1397335500,44498,0,0,0,0,0,0,,,,,,,,,,,,,
1397336400,45268,0,0,0,0,0,0,,,,,,,,,,,,,
1397337300,46766,0,0,0,0,0,0,,,,,,,,,,,,,
1397338200,47269,0,0,0,0,0,0,,,,,,,,,,,,,
1397339100,48014,0,0,0,0,0,0,,,,,,,,,,,,,
1397340000,48225,0,0,0,0,0,0,,,,,,,,,,,,,
1397340900,47625,0,0,0,0,0,0,,,,,,,,,,,,,
1397341800,48767,0,0,0,0,0,0,,,,,,,,,,,,,
1397342700,48086,0,0,0,0,0,0,,,,,,,,,,,,,
1397343600,48477,0,0,0,0,0,0,,,,,,,,,,,,,
1397344500,48655,0,0,0,0,0,0,,,,,,,,,,,,,
1397345400,48769,0,0,0,0,0,0,,,,,,,,,,,,,
1397346300,49181,0,0,0,0,0,0,,,,,,,,,,,,,
1397347200,46908,0,0,0,0,0,0,,,,,,,,,,,,,
1397348100,48468,0,0,0,0,0,0,,,,,,,,,,,,,
1397349000,47532,0,0,0,0,0,0,,,,,,,,,,,,,
1397349900,47783,0,0,0,0,0,0,,,,,,,,,,,,,
1397350800,48381,0,0,0,0,0,0,,,,,,,,,,,,,
1397351700,47653,0,0,0,0,0,0,,,,,,,,,,,,,
1397352600,47575,0,0,0,0,0,0,,,,,,,,,,,,,
1397353500,47001,0,0,0,0,0,0,,,,,,,,,,,,,
1397354400,47994,0,0,0,0,0,0,,,,,,,,,,,,,
1397355300,48515,0,0,0,0,0,0,,,,,,,,,,,,,
1397356200,47709,0,0,0,0,0,0,,,,,,,,,,,,,
1397357100,48030,0,0,0,0,0,0,,,,,,,,,,,,,
1397358000,48228,0,0,0,0,0,0,,,,,,,,,,,,,
1397358900,49039,0,0,0,0,0,0,,,,,,,,,,,,,
1397359800,49047,0,0,0,0,0,0,,,,,,,,,,,,,
1397360700,48971,0,0,0,0,0,0,,,,,,,,,,,,,
1397361600,48775,0,0,0,0,0,0,,,,,,,,,,,,,
1397362500,49260,0,0,0,0,0,0,,,,,,,,,,,,,
1397363400,48840,0,0,0,0,0,0,,,,,,,,,,,,,
1397364300,49654,0,0,0,0,0,0,,,,,,,,,,,,,
1397365200,49147,0,0,0,0,0,0,,,,,,,,,,,,,
1397366100,49429,0,0,0,0,0,0,,,,,,,,,,,,,
1397367000,49023,0,0,0,0,0,0,,,,,,,,,,,,,
1397367900,50200,0,0,0,0,0,0,,,,,,,,,,,,,
1397368800,50190,0,0,0,0,0,1,,,,,,,,,,,,,
1397369700,50252,0,0,0,0,0,0,,,,,,,,,,,,,
1397370600,49911,0,0,0,0,0,0,,,,,,,,,,,,,
1397371500,50389,0,0,0,0,0,0,,,,,,,,,,,,,
1397372400,49750,0,0,0,0,0,0,,,,,,,,,,,,,
1397373300,50587,0,0,0,0,0,0,,,,,,,,,,,,,
1397374200,49719,0,0,0,0,0,0,,,,,,,,,,,,,
1397375100,49424,0,0,0,0,0,0,,,,,,,,,,,,,
1397376000,49357,0,0,0,0,0,0,,,,,,,,,,,,,
1397376900,50191,0,0,0,0,0,0,,,,,,,,,,,,,
1397377800,50491,0,0,0,0,0,0,,,,,,,,,,,,,
1397378700,50487,0,0,0,0,0,0,,,,,,,,,,,,,
1397379600,51568,0,0,0,0,0,0,,,,,,,,,,,,,
1397380500,50721,0,0,0,0,0,0,,,,,,,,,,,,,
1397381400,51204,0,0,0,0,0,0,,,,,,,,,,,,,
1397382300,51133,0,0,0,0,0,0,,,,,,,,,,,,,
1397383200,51333,0,0,0,0,0,0,,,,,,,,,,,,,
1397384100,52420,0,0,0,0,0,0,,,,,,,,,,,,,
1397385000,53944,0,0,0,0,0,0,,,,,,,,,,,,,
1397385900,52495,0,0,0,0,0,0,,,,,,,,,,,,,
1397386800,53110,0,0,0,0,0,0,,,,,,,,,,,,,
1397387700,52571,0,0,0,0,0,0,,,,,,,,,,,,,
1397388600,50923,0,0,0,0,0,0,,,,,,,,,,,,,
1397389500,51520,0,0,0,0,0,0,,,,,,,,,,,,,
1397390400,49964,0,0,0,0,0,0,,,,,,,,,,,,,
1397391300,49685,0,0,0,0,0,0,,,,,,,,,,,,,
1397392200,47731,0,0,0,0,0,0,,,,,,,,,,,,,
1397393100,47315,0,0,0,0,0,0,,,,,,,,,,,,,
1397394000,45777,0,0,0,0,0,0,,,,,,,,,,,,,
1397394900,43822,0,0,0,0,0,0,,,,,,,,,,,,,
1397395800,43752,0,0,0,0,0,0,,,,,,,,,,,,,
1397396700,42607,0,0,0,0,0,0,,,,,,,,,,,,,
1397397600,41464,0,0,0,0,0,0,,,,,,,,,,,,,
1397398500,40829,0,0,0,0,0,0,,,,,,,,,,,,,
1397399400,40260,0,0,0,0,0,0,,,,,,,,,,,,,
1397400300,39489,0,0,0,0,0,0,,,,,,,,,,,,,
1397401200,39336,0,0,0,0,0,0,,,,,,,,,,,,,
1397402100,38421,0,0,0,0,0,0,,,,,,,,,,,,,
1397403000,38417,0,0,0,0,0,1,,,,,,,,,,,,,
1397403900,37628,0,0,0,0,0,0,,,,,,,,,,,,,
1397404800,37291,0,0,0,0,0,0,,,,,,,,,,,,,
1397405700,37187,0,0,0,0,0,0,,,,,,,,,,,,,
1397406600,37341,0,0,0,0,0,0,,,,,,,,,,,,,
1397407500,36823,0,0,0,0,0,0,,,,,,,,,,,,,
1397408400,37224,0,0,0,0,0,0,,,,,,,,,,,,,
1397409300,36313,0,0,0,0,0,0,,,,,,,,,,,,,
1397410200,36631,0,0,0,0,0,0,,,,,,,,,,,,,
1397411100,36371,0,0,0,0,0,0,,,,,,,,,,,,,
1397412000,36585,0,0,0,0,0,0,,,,,,,,,,,,,
1397412900,36584,0,0,0,0,0,1,,,,,,,,,,,,,
1397413800,37219,0,0,0,0,0,0,,,,,,,,,,,,,
1397414700,37603,0,0,0,0,0,0,,,,,,,,,,,,,
1397415600,38083,0,0,0,0,0,0,,,,,,,,,,,,,
1397416500,38720,0,0,0,0,0,0,,,,,,,,,,,,,
1397417400,39202,0,0,0,0,0,0,,,,,,,,,,,,,
1397418300,40827,0,0,0,0,0,0,,,,,,,,,,,,,
1397419200,42552,0,0,0,0,0,0,,,,,,,,,,,,,
1397420100,44158,0,0,0,0,0,0,,,,,,,,,,,,,
1397421000,44989,0,0,0,0,0,0,,,,,,,,,,,,,
1397421900,45767,0,0,0,0,0,0,,,,,,,,,,,,,
1397422800,47117,0,0,0,0,0,0,,,,,,,,,,,,,
1397423700,46746,0,0,0,0,0,0,,,,,,,,,,,,,
1397424600,47268,0,0,0,0,0,0,,,,,,,,,,,,,
1397425500,47770,0,0,0,0,0,0,,,,,,,,,,,,,
1397426400,47977,0,0,0,0,0,0,,,,,,,,,,,,,
1397427300,48256,0,0,0,0,0,0,,,,,,,,,,,,,
1397428200,47637,0,0,0,0,0,0,,,,,,,,,,,,,
1397429100,47457,0,0,0,0,0,0,,,,,,,,,,,,,
1397430000,48026,0,0,0,0,0,0,,,,,,,,,,,,,
1397430900,47660,0,0,0,0,0,0,,,,,,,,,,,,,
1397431800,47730,0,0,0,0,0,0,,,,,,,,,,,,,
1397432700,47602,0,0,0,0,0,0,,,,,,,,,,,,,
1397433600,47930,0,0,0,0,0,0,,,,,,,,,,,,,
1397434500,47858,0,0,0,0,0,0,,,,,,,,,,,,,
1397435400,48042,0,0,0,0,0,0,,,,,,,,,,,,,
1397436300,48105,0,0,0,0,0,0,,,,,,,,,,,,,
1397437200,48303,0,0,0,0,0,0,,,,,,,,,,,,,
1397438100,47879,0,0,0,0,0,0,,,,,,,,,,,,,
1397439000,47825,0,0,0,0,0,0,,,,,,,,,,,,,
1397439900,47425,0,0,0,0,0,0,,,,,,,,,,,,,
1397440800,48803,0,0,0,0,0,0,,,,,,,,,,,,,
1397441700,50432,0,0,0,0,0,0,,,,,,,,,,,,,
1397442600,50229,0,0,0,0,0,0,,,,,,,,,,,,,
1397443500,50676,0,0,0,0,0,0,,,,,,,,,,,,,
1397444400,50843,0,0,0,0,0,0,,,,,,,,,,,,,
1397445300,50887,0,0,0,0,0,0,,,,,,,,,,,,,
1397446200,50475,0,0,0,0,0,0,,,,,,,,,,,,,
1397447100,49296,0,0,0,0,0,0,,,,,,,,,,,,,
1397448000,49457,0,0,0,0,0,0,,,,,,,,,,,,,
1397448900,49820,0,0,0,0,0,0,,,,,,,,,,,,,
1397449800,49822,0,0,0,0,0,1,,,,,,,,,,,,,
1397450700,49966,0,0,0,0,0,0,,,,,,,,,,,,,
1397451600,49359,0,0,0,0,0,0,,,,,,,,,,,,,
1397452500,49957,0,0,0,0,0,0,,,,,,,,,,,,,
1397453400,50201,0,0,0,0,0,0,,,,,,,,,,,,,
1397454300,49684,0,0,0,0,0,0,,,,,,,,,,,,,
1397455200,46494,1,0,0,1,0,0,,,,,,,,,,,,,
1397456100,43794,1,0,0,0,0,0,,,,,,,,,,,,,
1397457000,44843,0,0,0,0,0,0,,,,,,,,,,,,,
1397457900,44755,0,0,0,0,0,0,,,,,,,,,,,,,
1397458800,44830,0,0,0,0,0,0,,,,,,,,,,,,,
1397459700,45391,0,0,0,0,0,0,,,,,,,,,,,,,
1397460600,44998,0,0,0,0,0,0,,,,,,,,,,,,,
1397461500,45633,0,0,0,0,0,0,,,,,,,,,,,,,
1397462400,44773,0,0,0,0,0,0,,,,,,,,,,,,,
1397463300,46090,0,0,0,0,0,0,,,,,,,,,,,,,
1397464200,46144,0,0,0,0,0,0,,,,,,,,,,,,,
1397465100,46572,0,0,0,0,0,0,,,,,,,,,,,,,
1397466000,46281,0,0,0,0,0,0,,,,,,,,,,,,,
1397466900,46032,0,0,0,0,0,0,,,,,,,,,,,,,
1397467800,45965,0,0,0,0,0,0,,,,,,,,,,,,,
1397468700,46842,0,0,0,0,0,0,,,,,,,,,,,,,
1397469600,46947,0,0,0,0,0,0,,,,,,,,,,,,,
1397470500,47873,0,0,0,0,0,0,,,,,,,,,,,,,
1397471400,48189,0,0,0,0,0,0,,,,,,,,,,,,,
1397472300,47551,0,0,0,0,0,0,,,,,,,,,,,,,
1397473200,46698,0,0,0,0,0,0,,,,,,,,,,,,,
1397474100,48566,0,0,0,0,0,0,,,,,,,,,,,,,
1397475000,46835,0,0,0,0,0,0,,,,,,,,,,,,,
1397475900,46426,0,0,0,0,0,0,,,,,,,,,,,,,
1397476800,45914,0,0,0,0,0,0,,,,,,,,,,,,,
1397477700,44957,0,0,0,0,0,0,,,,,,,,,,,,,
1397478600,44536,0,0,0,0,0,0,,,,,,,,,,,,,
1397479500,43421,0,0,0,0,0,0,,,,,,,,,,,,,
1397480400,41551,0,0,0,0,0,0,,,,,,,,,,,,,
1397481300,41228,0,0,0,0,0,0,,,,,,,,,,,,,
1397482200,39595,0,0,0,0,0,0,,,,,,,,,,,,,
1397483100,38112,0,0,0,1,0,0,,,,,,,,,,,,,
1397484000,33782,1,1,1,0,0,0,,,,,,,,,,,,,
1397484900,33432,1,1,0,0,1,0,,,,,,,,,,,,,
1397485800,32016,1,1,0,0,0,0,,,,,,,,,,,,,
1397486700,31888,1,1,0,0,0,0,,,,,,,,,,,,,
1397487600,31149,1,1,0,0,0,0,,,,,,,,,,,,,
1397488500,30507,1,1,0,0,0,0,,,,,,,,,,,,,
1397489400,30222,1,1,0,0,0,0,,,,,,,,,,,,,
1397490300,29844,1,1,0,0,0,0,,,,,,,,,,,,,
1397491200,29514,1,1,0,0,0,0,,,,,,,,,,,,,
1397492100,29359,1,1,0,0,0,0,,,,,,,,,,,,,
1397493000,29451,1,1,0,0,0,0,,,,,,,,,,,,,
1397493900,28880,1,1,0,0,0,0,,,,,,,,,,,,,
1397494800,29215,1,1,0,0,0,0,,,,,,,,,,,,,
1397495700,28777,1,1,0,0,0,0,,,,,,,,,,,,,
1397496600,28968,1,1,0,0,0,0,,,,,,,,,,,,,
1397497500,29032,1,1,0,0,0,0,,,,,,,,,,,,,
1397498400,29412,1,1,0,0,0,0,,,,,,,,,,,,,
1397499300,29489,1,1,0,0,0,0,,,,,,,,,,,,,
1397500200,29621,1,1,0,0,0,0,,,,,,,,,,,,,
1397501100,29875,1,1,0,0,0,0,,,,,,,,,,,,,
1397502000,29951,1,1,0,0,0,0,,,,,,,,,,,,,
1397502900,31023,1,1,0,0,0,0,,,,,,,,,,,,,
1397503800,31540,1,1,0,0,0,0,,,,,,,,,,,,,
1397504700,32809,1,1,0,0,0,0,,,,,,,,,,,,,
1397505600,33833,1,1,0,0,0,0,,,,,,,,,,,,,
1397506500,35089,0,0,0,0,0,0,,,,,,,,,,,,,
1397507400,36685,0,0,0,0,0,0,,,,,,,,,,,,,
1397508300,38448,0,0,0,0,0,0,,,,,,,,,,,,,
1397509200,38448,0,0,0,0,0,0,,,,,,,,,,,,,
1397510100,37777,0,0,0,0,0,0,,,,,,,,,,,,,
1397511000,39281,0,0,0,0,0,0,,,,,,,,,,,,,
1397511900,38835,0,0,0,0,0,0,,,,,,,,,,,,,
1397512800,39278,0,0,0,0,0,0,,,,,,,,,,,,,
1397513700,39343,0,0,0,0,0,0,,,,,,,,,,,,,
1397514600,39027,0,0,0,0,0,0,,,,,,,,,,,,,
1397515500,38460,0,0,0,0,0,0,,,,,,,,,,,,,
1397516400,38746,0,0,0,0,0,0,,,,,,,,,,,,,
1397517300,38247,0,0,0,0,0,0,,,,,,,,,,,,,
1397518200,38693,0,0,0,1,0,0,,,,,,,,,,,,,
1397519100,44658.5,0,0,1,1,0,0,,,,,,,,,,,,,
1397520000,44617.5,0,0,0,0,1,1,,,,,,,,,,,,,
1397520900,44381,0,0,0,0,0,0,,,,,,,,,,,,,
1397521800,44157,0,0,0,0,0,0,,,,,,,,,,,,,
1397522700,44447,0,0,0,0,0,0,,,,,,,,,,,,,
1397523600,44595,0,0,0,0,0,0,,,,,,,,,,,,,
1397524500,44907.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397525400,45212.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397526300,44722,0,0,0,0,0,0,,,,,,,,,,,,,
1397527200,45077,0,0,0,0,0,0,,,,,,,,,,,,,
1397528100,46264.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397529000,46306.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397529900,46256,0,0,0,0,0,0,,,,,,,,,,,,,
1397530800,45481.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397531700,45801.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397532600,45422.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397533500,44792.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397534400,43321.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397535300,45527,0,0,0,0,0,0,,,,,,,,,,,,,
1397536200,45694,0,0,0,0,0,0,,,,,,,,,,,,,
1397537100,45746.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397538000,45972.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397538900,46480.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397539800,46808,0,0,0,0,0,0,,,,,,,,,,,,,
1397540700,46917.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397541600,47399.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397542500,47509.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397543400,47542.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397544300,47301.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397545200,46821,0,0,0,0,0,0,,,,,,,,,,,,,
1397546100,47133.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397547000,47478.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397547900,47422.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397548800,47056,0,0,0,0,0,0,,,,,,,,,,,,,
1397549700,47711,0,0,0,0,0,0,,,,,,,,,,,,,
1397550600,46459,0,0,0,0,0,0,,,,,,,,,,,,,
1397551500,48472,0,0,0,0,0,0,,,,,,,,,,,,,
1397552400,48398,0,0,0,0,0,0,,,,,,,,,,,,,
1397553300,49243,0,0,0,0,0,0,,,,,,,,,,,,,
1397554200,49504.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397555100,49287,0,0,0,0,0,0,,,,,,,,,,,,,
1397556000,50033,0,0,0,0,0,0,,,,,,,,,,,,,
1397556900,49866.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397557800,50054.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397558700,49652.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397559600,50002,0,0,0,0,0,0,,,,,,,,,,,,,
1397560500,49125.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397561400,48799,0,0,0,0,0,0,,,,,,,,,,,,,
1397562300,47700,0,0,0,0,0,0,,,,,,,,,,,,,
1397563200,46907,0,0,0,0,0,0,,,,,,,,,,,,,
1397564100,45753,0,0,0,0,0,0,,,,,,,,,,,,,
1397565000,44480.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397565900,43476,0,0,0,0,0,0,,,,,,,,,,,,,
1397566800,42035,0,0,0,0,0,0,,,,,,,,,,,,,
1397567700,40743,0,0,0,0,0,0,,,,,,,,,,,,,
1397568600,39026.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397569500,39096,0,0,0,1,0,0,,,,,,,,,,,,,
1397570400,18735.5,1,1,1,1,0,0,,,,,,,,,,,,,
1397571300,39483,0,0,1,1,1,0,,,,,,,,,,,,,
1397572200,38598.5,0,0,0,1,1,0,,,,,,,,,,,,,
1397573100,38549.5,0,0,0,1,0,0,,,,,,,,,,,,,
1397574000,37807,0,0,0,0,0,0,,,,,,,,,,,,,
1397574900,37139,0,0,0,0,0,0,,,,,,,,,,,,,
1397575800,36038,0,0,0,0,0,0,,,,,,,,,,,,,
1397576700,36701,0,0,0,0,0,0,,,,,,,,,,,,,
1397577600,36455,0,0,0,0,0,0,,,,,,,,,,,,,
1397578500,35226.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397579400,35601.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397580300,35918.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397581200,36019,0,0,0,0,0,0,,,,,,,,,,,,,
1397582100,35827,0,0,0,0,0,0,,,,,,,,,,,,,
1397583000,35816.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397583900,35954,0,0,0,0,0,0,,,,,,,,,,,,,
1397584800,36060,0,0,0,0,0,0,,,,,,,,,,,,,
1397585700,36488,0,0,0,0,0,0,,,,,,,,,,,,,
1397586600,36787,0,0,0,0,0,0,,,,,,,,,,,,,
1397587500,37319.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397588400,37830,0,0,0,0,0,0,,,,,,,,,,,,,
1397589300,38830.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397590200,39602.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397591100,40556,0,0,0,0,0,0,,,,,,,,,,,,,
1397592000,42182,0,0,0,0,0,0,,,,,,,,,,,,,
1397592900,43488,0,0,0,0,0,0,,,,,,,,,,,,,
1397593800,43816.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397594700,44075.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397595600,45090,0,0,0,0,0,0,,,,,,,,,,,,,
1397596500,45055,0,0,0,0,0,0,,,,,,,,,,,,,
1397597400,45159,0,0,0,0,0,0,,,,,,,,,,,,,
1397598300,44891.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397599200,44806,0,0,0,0,0,0,,,,,,,,,,,,,
1397600100,45445,0,0,0,0,0,0,,,,,,,,,,,,,
1397601000,45082.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397601900,44883,0,0,0,0,0,0,,,,,,,,,,,,,
1397602800,45413.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397603700,45713,0,0,0,0,0,0,,,,,,,,,,,,,
1397604600,45773.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397605500,46443,0,0,0,0,0,0,,,,,,,,,,,,,
1397606400,45378.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397607300,45462,0,0,0,0,0,0,,,,,,,,,,,,,
1397608200,45302,0,0,0,0,0,0,,,,,,,,,,,,,
1397609100,45803,0,0,0,0,0,0,,,,,,,,,,,,,
1397610000,46105,0,0,0,0,0,0,,,,,,,,,,,,,
1397610900,46516,0,0,0,0,0,0,,,,,,,,,,,,,
1397611800,46911.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397612700,47055,0,0,0,0,0,0,,,,,,,,,,,,,
1397613600,47070,0,0,0,0,0,0,,,,,,,,,,,,,
1397614500,47587.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397615400,48088.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397616300,48003,0,0,0,0,0,0,,,,,,,,,,,,,
1397617200,48081,0,0,0,0,0,0,,,,,,,,,,,,,
1397618100,48498,0,0,0,0,0,0,,,,,,,,,,,,,
1397619000,48091,0,0,0,0,0,0,,,,,,,,,,,,,
1397619900,48223.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397620800,47702.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397621700,48228,0,0,0,0,0,0,,,,,,,,,,,,,
1397622600,48454,0,0,0,0,0,0,,,,,,,,,,,,,
1397623500,49421.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397624400,48632,0,0,0,0,0,0,,,,,,,,,,,,,
1397625300,49369,0,0,0,0,0,0,,,,,,,,,,,,,
1397626200,49126,0,0,0,0,0,0,,,,,,,,,,,,,
1397627100,48848.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397628000,48847.5,0,0,0,0,0,1,,,,,,,,,,,,,
1397628900,48722,0,0,0,0,0,0,,,,,,,,,,,,,
1397629800,48957.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397630700,49633,0,0,0,0,0,0,,,,,,,,,,,,,
1397631600,48675.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397632500,48815.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397633400,49249,0,0,0,0,0,0,,,,,,,,,,,,,
1397634300,48754.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397635200,49070.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397636100,49456.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397637000,49493.5,0,0,0,1,0,0,,,,,,,,,,,,,
1397637900,55164,1,0,1,1,0,0,,,,,,,,,,,,,
1397638800,55195.5,1,0,0,0,1,1,,,,,,,,,,,,,
1397639700,55553,1,0,0,0,0,0,,,,,,,,,,,,,
1397640600,55096.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397641500,55244,1,0,0,0,0,0,,,,,,,,,,,,,
1397642400,54839.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397643300,56007.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397644200,55623,1,0,0,0,0,0,,,,,,,,,,,,,
1397645100,55557,1,0,0,0,0,0,,,,,,,,,,,,,
1397646000,55784.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397646900,56269.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397647800,55300.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397648700,53876,1,0,0,0,0,0,,,,,,,,,,,,,
1397649600,53290,1,0,0,0,0,0,,,,,,,,,,,,,
1397650500,52170.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397651400,51731,1,0,0,0,0,0,,,,,,,,,,,,,
1397652300,50653.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397653200,49083.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397654100,47887,0,0,0,0,0,0,,,,,,,,,,,,,
1397655000,47013,0,0,0,0,0,0,,,,,,,,,,,,,
1397655900,45894.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397656800,44944,0,0,0,0,0,0,,,,,,,,,,,,,
1397657700,44490,0,0,0,0,0,0,,,,,,,,,,,,,
1397658600,43734,0,0,0,0,0,0,,,,,,,,,,,,,
1397659500,42986,0,0,0,0,0,0,,,,,,,,,,,,,
1397660400,42291,0,0,0,0,0,0,,,,,,,,,,,,,
1397661300,41589.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397662200,41924,0,0,0,0,0,0,,,,,,,,,,,,,
1397663100,41174,0,0,0,0,0,0,,,,,,,,,,,,,
1397664000,41016,0,0,0,0,0,0,,,,,,,,,,,,,
1397664900,40809,0,0,0,0,0,0,,,,,,,,,,,,,
1397665800,40586.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397666700,40626.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397667600,40374.5,0,0,0,0,0,0,,,,,,,,,,,,,
